email_id,subject,body,label
2733,"Cash loan approved! R500,000 in your account today!","GOOD NEWS! Your loan of R10,000 has been PRE-APPROVED! Money in account within 1 hour! Blacklisted? No problem! Send ID to 072 110 3474.",spam
13462,PayPal account suspended - Verify immediately,Your PayPal account has been limited due to unusual activity. Verify within 24 hours: http://paypal-verify-sa.com. Enter card details to confirm.,spam
65981,WARNING: Computer infected with 22 viruses!,ALERT! Your device has 22 viruses! Battery damaged 28%! Click here immediately to download fix: http://antivirus-sa.com. Device will stop working in 6 hours!,spam
89620,Telkom: Welcome bonus,Welcome to Rain! You've received 20GB free data as a welcome gift. Valid for 7 days.,ham
14376,Miracle weight loss - Lose 20kg in 2 weeks!,Doctor approved! Lose 20kg in just 14 days! Order now for only R599. SMS SLIM to 071 728 9260.,spam
44908,Government grant - R5000 per month available,"Are you unemployed? Government released new grants of R5,000/month. Apply now! Send ID and R150 application fee to 084 554 9711. Approval within 24 hours!!!",spam
67027,FINAL NOTICE - SARS Tax Refund Awaiting,"You have an unclaimed tax refund of R10,000 from SARS. Click this link to claim: http://sars-refund-portal.co.za. Enter your ID and banking details.",spam
50108,PayPal account suspended - Verify immediately,Your PayPal account has been limited due to unusual activity. Verify within 24 hours: http://paypal-verify-sa.com. Enter card details to confirm.,spam
11644,Get rich with Bitcoin investment!!!,"Turn R1,000 into R100,000 in one week with our Bitcoin system! Join traders in Sandton. WhatsApp 082 126 1483. Guaranteed returns!!!",spam
58248,"Make R250,000 per day working from home!!!","Amazing opportunity to earn R500,000 daily from home in Soweto! No experience needed! Send R299 registration fee. WhatsApp 074 645 1914 NOW!!!",spam
55519,WARNING: Computer infected with 15 viruses!,ALERT! Your device has 13 viruses! Battery damaged 28%! Click here immediately to download fix: http://antivirus-sa.com. Device will stop working in 6 hours!,spam
52139,URGENT: Verify your African Bank account NOW,Your African Bank account has been suspended. Click here immediately to verify: http://African Bank-verify.com. Failure to verify within 24 hours will result in closure.,spam
1602,Congratulations! iPhone 15 Pro for FREE,Your cell number won an iPhone 15 Pro! Claim by paying R350 courier fee. Send proof to 072 481 2667. Limited time offer!!!,spam
42059,FINAL NOTICE - SARS Tax Refund Awaiting,"You have an unclaimed tax refund of R500,000 from SARS. Click this link to claim: http://sars-refund-portal.co.za. Enter your ID and banking details.",spam
93227,Eskom Load Shedding Schedule Update,Loadshedding Update: Stage 5 will be implemented from 16:00 to 18:00 today. Check your schedule.,ham
56083,"You've won R100,000 in the Lotto!","CONGRATULATIONS!!! You have been selected as a winner in the South African National Lottery. To claim your R500,000 prize, send your ID and bank details to 073 460 4769.",spam
24938,WIN a brand new BMW X5 - Enter FREE!!!,You've been selected to win a BMW X5 worth R1.2 million! Click this link and enter your details. Winner announced next week!!!,spam
79178,City of Rosebank: Municipal account,Your municipal account for May 2024 is available. Amount due: R470. Payment due: 23/06/2024.,ham
41916,"Make R100,000 per day working from home!!!","Amazing opportunity to earn R100,000 daily from home in Johannesburg! No experience needed! Send R299 registration fee. WhatsApp 073 648 7530 NOW!!!",spam
25566,FINAL NOTICE - SARS Tax Refund Awaiting,"You have an unclaimed tax refund of R100,000 from SARS. Click this link to claim: http://sars-refund-portal.co.za. Enter your ID and banking details.",spam
75463,Eskom Load Shedding Schedule Update,Loadshedding Update: Stage 1 will be implemented from 21:00 to 15:00 today. Check your schedule.,ham
43685,PayPal account suspended - Verify immediately,Your PayPal account has been limited due to unusual activity. Verify within 24 hours: http://paypal-verify-sa.com. Enter card details to confirm.,spam
48470,Sangoma love spells - 100% guaranteed,"Powerful traditional healer in Durban. Bring back lost lover in 24 hours! Money spells, luck spells. Call Mama Zodwa 081 719 4074.",spam
46151,WARNING: Computer infected with 16 viruses!,ALERT! Your device has 45 viruses! Battery damaged 28%! Click here immediately to download fix: http://antivirus-sa.com. Device will stop working in 6 hours!,spam
70007,Uber: Trip receipt,Thanks for riding! Trip from Rosebank to Pretoria: R1731. Driver: Sipho (4.9 stars). Paid via card.,ham
87424,SARS eFiling: Submit your tax return,"Dear Taxpayer, The deadline for individual tax returns is 24 October 2024. File online at www.sarsefiling.co.za.",ham
73701,Pick n Pay - Your order has been dispatched,"Hi Sipho, Great news! Your order #TA564931 has been dispatched and will arrive in 2-3 business days.",ham
37194,Sangoma love spells - 100% guaranteed,"Powerful traditional healer in Durban. Bring back lost lover in 24 hours! Money spells, luck spells. Call Mama Zodwa 074 199 7986.",spam
26077,CLICK HERE - See who viewed your Facebook profile,Want to know who's checking your profile? Click here to see who viewed your Facebook profile: http://fb-profile-viewer.com. 100% free!,spam
92757,Uber: Trip receipt,Thanks for riding! Trip from Soweto to Cape Town: R2170. Driver: Sipho (4.9 stars). Paid via card.,ham
42092,Get rich with Bitcoin investment!!!,"Turn R1,000 into R100,000 in one week with our Bitcoin system! Join traders in Sandton. WhatsApp 073 741 2075. Guaranteed returns!!!",spam
77278,Standard Bank: Transaction notification,You have successfully transferred R4932 to Peter. Reference: Rent. Balance: R1469.,ham
22781,Congratulations! iPhone 15 Pro for FREE,Your cell number won an iPhone 15 Pro! Claim by paying R350 courier fee. Send proof to 074 391 9378. Limited time offer!!!,spam
69284,Congratulations! iPhone 15 Pro for FREE,Your cell number won an iPhone 15 Pro! Claim by paying R350 courier fee. Send proof to 083 877 9152. Limited time offer!!!,spam
43263,Congratulations! iPhone 15 Pro for FREE,Your cell number won an iPhone 15 Pro! Claim by paying R350 courier fee. Send proof to 071 191 7726. Limited time offer!!!,spam
86157,City of Pretoria: Municipal account,Your municipal account for May 2024 is available. Amount due: R1670. Payment due: 3/06/2024.,ham
6572,Hot singles in Soweto want to meet you tonight!,36 single ladies in Durban are online NOW and want to meet you! Browse profiles FREE! Click: http://dating-tonight.co.za,spam
16932,URGENT: Verify your Absa account NOW,Your Standard Bank account has been suspended. Click here immediately to verify: http://Standard Bank-verify.com. Failure to verify within 24 hours will result in closure.,spam
91656,City of Sandton: Municipal account,Your municipal account for May 2024 is available. Amount due: R564. Payment due: 16/06/2024.,ham
10475,Get rich with Bitcoin investment!!!,"Turn R1,000 into R250,000 in one week with our Bitcoin system! Join traders in Cape Town. WhatsApp 083 924 9095. Guaranteed returns!!!",spam
8182,Congratulations! iPhone 15 Pro for FREE,Your cell number won an iPhone 15 Pro! Claim by paying R350 courier fee. Send proof to 071 821 1523. Limited time offer!!!,spam
32057,PayPal account suspended - Verify immediately,Your PayPal account has been limited due to unusual activity. Verify within 24 hours: http://paypal-verify-sa.com. Enter card details to confirm.,spam
34993,WARNING: Computer infected with 16 viruses!,ALERT! Your device has 39 viruses! Battery damaged 28%! Click here immediately to download fix: http://antivirus-sa.com. Device will stop working in 6 hours!,spam
86810,Checkers: Order Confirmation,Thank you for your order! Order number: MK199784. Total: R3184. Expected delivery: 3-5 business days to Durban.,ham
60539,"Make R250,000 per day working from home!!!","Amazing opportunity to earn R100,000 daily from home in Soweto! No experience needed! Send R299 registration fee. WhatsApp 084 119 4756 NOW!!!",spam
315,Congratulations! iPhone 15 Pro for FREE,Your cell number won an iPhone 15 Pro! Claim by paying R350 courier fee. Send proof to 071 294 4057. Limited time offer!!!,spam
79802,Absa: Transaction notification,You have successfully transferred R2934 to Thandi. Reference: Payment. Balance: R20331.,ham
10120,"Make R250,000 per day working from home!!!","Amazing opportunity to earn R10,000 daily from home in Johannesburg! No experience needed! Send R299 registration fee. WhatsApp 073 925 2266 NOW!!!",spam
73622,FNB: Balance inquiry result,Your FNB account balance: R36436. Available balance: R36436. Last transaction: Debit R1331.,ham
27691,"You've won R500,000 in the Lotto!","CONGRATULATIONS!!! You have been selected as a winner in the South African National Lottery. To claim your R500,000 prize, send your ID and bank details to 071 928 4961.",spam
71226,DStv: Subscription payment reminder,"Hi, your DStv Premium subscription of R829 is due on 13/05/2024. Pay online or via the app.",ham
12125,"FOREX TRADING - Make R500,000 daily guaranteed!!!","Learn to trade Forex and make R250,000 every day! Our traders in Pretoria will teach you. Only R1,500 for the course. WhatsApp 071 113 5844.",spam
9864,"Cash loan approved! R10,000 in your account today!","GOOD NEWS! Your loan of R100,000 has been PRE-APPROVED! Money in account within 1 hour! Blacklisted? No problem! Send ID to 073 614 5848.",spam
51820,Sangoma love spells - 100% guaranteed,"Powerful traditional healer in Sandton. Bring back lost lover in 24 hours! Money spells, luck spells. Call Mama Zodwa 072 154 6428.",spam
14110,"Make R10,000 per day working from home!!!","Amazing opportunity to earn R250,000 daily from home in Port Elizabeth! No experience needed! Send R299 registration fee. WhatsApp 071 435 7855 NOW!!!",spam
70270,Capitec: Transaction notification,You have successfully transferred R4868 to David. Reference: Rent. Balance: R48886.,ham
46061,WARNING: Computer infected with 32 viruses!,ALERT! Your device has 22 viruses! Battery damaged 28%! Click here immediately to download fix: http://antivirus-sa.com. Device will stop working in 6 hours!,spam
92025,Absa: Transaction notification,You have successfully transferred R1706 to Thandi. Reference: Shopping. Balance: R39315.,ham
59394,Get rich with Bitcoin investment!!!,"Turn R1,000 into R50,000 in one week with our Bitcoin system! Join traders in Soweto. WhatsApp 082 498 8163. Guaranteed returns!!!",spam
46125,Congratulations! iPhone 15 Pro for FREE,Your cell number won an iPhone 15 Pro! Claim by paying R350 courier fee. Send proof to 081 708 8352. Limited time offer!!!,spam
49704,Sangoma love spells - 100% guaranteed,"Powerful traditional healer in Rosebank. Bring back lost lover in 24 hours! Money spells, luck spells. Call Mama Zodwa 074 339 4658.",spam
55514,Congratulations! iPhone 15 Pro for FREE,Your cell number won an iPhone 15 Pro! Claim by paying R350 courier fee. Send proof to 072 784 2471. Limited time offer!!!,spam
80243,SARS eFiling: Submit your tax return,"Dear Taxpayer, The deadline for individual tax returns is 24 October 2024. File online at www.sarsefiling.co.za.",ham
91992,Uber: Trip receipt,Thanks for riding! Trip from Durban to Durban: R4489. Driver: Mandla (4.9 stars). Paid via card.,ham
72932,Absa: Balance inquiry result,Your FNB account balance: R36232. Available balance: R36232. Last transaction: Debit R3457.,ham
59221,PayPal account suspended - Verify immediately,Your PayPal account has been limited due to unusual activity. Verify within 24 hours: http://paypal-verify-sa.com. Enter card details to confirm.,spam
99118,City of Port Elizabeth: Municipal account,Your municipal account for May 2024 is available. Amount due: R4048. Payment due: 13/06/2024.,ham
1664,CLICK HERE - See who viewed your Facebook profile,Want to know who's checking your profile? Click here to see who viewed your Facebook profile: http://fb-profile-viewer.com. 100% free!,spam
82632,Telkom: Your bundle expires soon,"Hi, your 2GB data bundle expires on 20/05/2024. Dial *136# to renew or buy more bundles.",ham
36748,"FOREX TRADING - Make R50,000 daily guaranteed!!!","Learn to trade Forex and make R500,000 every day! Our traders in Port Elizabeth will teach you. Only R1,500 for the course. WhatsApp 072 916 3705.",spam
49508,Miracle weight loss - Lose 20kg in 2 weeks!,Doctor approved! Lose 20kg in just 14 days! Order now for only R599. SMS SLIM to 084 255 4251.,spam
